t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
1107,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,102.01605568770114,102.01605568770114
1107,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,78.66480253952707,78.66480253952707
1107,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,129.64104257030922,129.64104257030922
1107,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,166.93455295928362,166.93455295928362
1107,W1,SKU_A,560,0,0,918,258,240,EOD,0,0,8.4,0.0,14.064,34.49830719708721,56.962307197087206
1107,W1,SKU_B,570,0,0,211,161,93,EOD,0,0,10.26,0.0,10.966,86.75714662840005,107.98314662840005
1107,W1,SKU_C,455,0,0,440,198,98,EOD,0,0,7.28,0.0,12.386,39.855192095629256,59.52119209562926
1107,W1,SKU_D,297,0,0,385,143,98,EOD,0,0,5.049,0.0,11.001,47.81849399951504,63.86849399951504
1107,W1,SKU_E,125,0,0,497,127,119,EOD,0,0,2.0,0.0,9.762,53.07086007936845,64.83286007936846
1107,W2,SKU_A,754,0,0,880,215,226,EOD,0,0,11.309999999999999,0.0,13.72,23.238520926452658,48.26852092645266
1107,W2,SKU_B,301,0,0,257,81,44,EOD,0,0,5.417999999999999,0.0,10.486,35.01991060544494,50.923910605444945
1107,W2,SKU_C,561,0,0,393,113,123,EOD,0,0,8.976,0.0,11.791,18.320601381552212,39.08760138155222
1107,W2,SKU_D,516,0,0,416,114,122,EOD,0,0,8.772,0.0,10.798,30.80455099553027,50.37455099553027
1107,W2,SKU_E,194,0,0,375,79,80,EOD,0,0,3.104,0.0,9.474,25.61641609101991,38.19441609101991
1107,R1,SKU_A,134,0,0,268,186,85,EOD,186,186,3.35,0.0,0.372,0.0,3.722
1107,R1,SKU_B,108,0,0,120,91,22,EOD,91,91,3.2399999999999998,0.0,0.182,0.0,3.4219999999999997
1107,R1,SKU_C,108,0,0,167,129,41,EOD,129,129,2.916,0.0,0.258,0.0,3.174
1107,R1,SKU_D,48,0,0,143,98,40,EOD,98,98,1.344,0.0,0.196,0.0,1.54
1107,R1,SKU_E,43,0,0,111,65,47,EOD,65,65,1.1179999999999999,0.0,0.13,0.0,1.2479999999999998
1107,R2,SKU_A,73,0,0,279,129,84,EOD,129,129,1.8250000000000002,0.0,0.258,0.0,2.083
1107,R2,SKU_B,162,0,0,71,52,3,EOD,52,52,4.859999999999999,0.0,0.10400000000000001,0.0,4.9639999999999995
1107,R2,SKU_C,73,0,0,165,47,38,EOD,47,47,1.971,0.0,0.094,0.0,2.065
1107,R2,SKU_D,48,0,0,118,62,39,EOD,62,62,1.344,0.0,0.124,0.0,1.468
1107,R2,SKU_E,15,0,0,168,80,66,EOD,80,80,0.38999999999999996,0.0,0.16,0.0,0.5499999999999999
1107,R3,SKU_A,451,0,0,664,242,133,EOD,242,242,11.275,0.0,0.484,0.0,11.759
1107,R3,SKU_B,175,0,0,205,93,44,EOD,93,93,5.25,0.0,0.186,0.0,5.436
1107,R3,SKU_C,394,0,0,297,97,58,EOD,97,97,10.638,0.0,0.194,0.0,10.832
1107,R3,SKU_D,322,0,0,313,138,41,EOD,138,138,9.016,0.0,0.276,0.0,9.292
1107,R3,SKU_E,112,0,0,262,100,45,EOD,100,100,2.912,0.0,0.2,0.0,3.112
1108,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,92.32376348455256,92.32376348455256
1108,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,176.0102806359859,176.0102806359859
1108,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,86.31218833152009,86.31218833152009
1108,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,124.62266322370922,124.62266322370922
1108,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,115.73110432423222,115.73110432423222
1108,W1,SKU_A,450,0,0,971,315,205,EOD,0,0,6.75,0.0,14.52,41.6783104130391,62.948310413039096
1108,W1,SKU_B,503,0,0,296,143,76,EOD,0,0,9.053999999999998,0.0,10.858,73.80920681172982,93.72120681172981
1108,W1,SKU_C,374,0,0,543,176,95,EOD,0,0,5.984,0.0,12.232,32.245833481397256,50.46183348139726
1108,W1,SKU_D,236,0,0,429,160,99,EOD,0,0,4.0120000000000005,0.0,11.120000000000001,52.29609624549392,67.42809624549392
1108,W1,SKU_E,84,0,0,520,145,104,EOD,0,0,1.344,0.0,9.87,61.97055304833991,73.18455304833991
1108,W2,SKU_A,662,0,0,945,242,150,EOD,0,0,9.93,0.0,13.936,22.91634033463866,46.78234033463866
1108,W2,SKU_B,245,0,0,301,93,37,EOD,0,0,4.409999999999999,0.0,10.558,35.22677109291563,50.19477109291563
1108,W2,SKU_C,539,0,0,431,97,75,EOD,0,0,8.624,0.0,11.679,13.778212887148449,34.08121288714845
1108,W2,SKU_D,473,0,0,435,138,95,EOD,0,0,8.041,0.0,10.966,32.669989320042724,51.67698932004272
1108,W2,SKU_E,172,0,0,376,100,78,EOD,0,0,2.7520000000000002,0.0,9.6,28.408686365254535,40.760686365254536
1108,R1,SKU_A,144,0,0,336,108,118,EOD,108,108,3.6,0.0,0.216,0.0,3.8160000000000003
1108,R1,SKU_B,98,0,0,181,40,30,EOD,40,40,2.94,0.0,0.08,0.0,3.02
1108,R1,SKU_C,107,0,0,242,55,54,EOD,55,55,2.889,0.0,0.11,0.0,2.9989999999999997
1108,R1,SKU_D,59,0,0,181,49,60,EOD,49,49,1.6520000000000001,0.0,0.098,0.0,1.7500000000000002
1108,R1,SKU_E,52,0,0,123,44,53,EOD,44,44,1.3519999999999999,0.0,0.088,0.0,1.44
1108,R2,SKU_A,80,0,0,311,90,97,EOD,90,90,2.0,0.0,0.18,0.0,2.18
1108,R2,SKU_B,118,0,0,123,44,0,EOD,44,44,3.54,0.0,0.088,0.0,3.628
1108,R2,SKU_C,63,0,0,174,48,38,EOD,48,48,1.701,0.0,0.096,0.0,1.7970000000000002
1108,R2,SKU_D,42,0,0,150,36,30,EOD,36,36,1.176,0.0,0.07200000000000001,0.0,1.248
1108,R2,SKU_E,0,5,0,211,57,37,EOD,57,52,0.0,2.0,0.114,0.0,2.114
1108,R3,SKU_A,436,0,0,769,152,137,EOD,152,152,10.9,0.0,0.304,0.0,11.204
1108,R3,SKU_B,179,0,0,248,46,50,EOD,46,46,5.37,0.0,0.092,0.0,5.462
1108,R3,SKU_C,401,0,0,327,60,67,EOD,60,60,10.827,0.0,0.12,0.0,10.947
1108,R3,SKU_D,308,0,0,394,71,57,EOD,71,71,8.624,0.0,0.14200000000000002,0.0,8.766
1108,R3,SKU_E,120,0,0,303,51,59,EOD,51,51,3.1199999999999997,0.0,0.10200000000000001,0.0,3.2219999999999995
1109,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,98.68641903075891,98.68641903075891
1109,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,164.07633785376237,164.07633785376237
1109,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,69.85315327620864,69.85315327620864
1109,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,133.77105383824187,133.77105383824187
1109,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,128.6130360010282,128.6130360010282
1109,W1,SKU_A,428,0,0,1110,198,176,EOD,0,0,6.42,0.0,13.584,42.81357082741208,62.81757082741208
1109,W1,SKU_B,481,0,0,377,84,62,EOD,0,0,8.658,0.0,10.504,73.3996881855434,92.5616881855434
1109,W1,SKU_C,351,0,0,639,103,80,EOD,0,0,5.6160000000000005,0.0,11.721,33.464410380937935,50.80141038093794
1109,W1,SKU_D,202,0,0,538,85,51,EOD,0,0,3.434,0.0,10.595,45.73753776956084,59.76653776956084
1109,W1,SKU_E,72,0,0,576,101,89,EOD,0,0,1.1520000000000001,0.0,9.606,66.58479283654576,77.34279283654575
1109,W2,SKU_A,658,0,0,1039,152,148,EOD,0,0,9.87,0.0,13.216,26.723066754791805,49.8090667547918
1109,W2,SKU_B,251,0,0,342,46,52,EOD,0,0,4.518,0.0,10.276,32.34897554527429,47.1429755452743
1109,W2,SKU_C,555,0,0,452,60,76,EOD,0,0,8.88,0.0,11.42,15.82286847323199,36.12286847323199
1109,W2,SKU_D,483,0,0,492,71,81,EOD,0,0,8.211,0.0,10.497,31.206212822207533,49.91421282220753
1109,W2,SKU_E,190,0,0,407,51,69,EOD,0,0,3.04,0.0,9.306,26.898876404494384,39.244876404494384
1109,R1,SKU_A,190,0,0,294,104,150,EOD,104,104,4.75,0.0,0.20800000000000002,0.0,4.958
1109,R1,SKU_B,127,0,0,131,61,90,EOD,61,61,3.81,0.0,0.122,0.0,3.932
1109,R1,SKU_C,160,0,0,184,60,113,EOD,60,60,4.32,0.0,0.12,0.0,4.44
1109,R1,SKU_D,96,0,0,147,46,83,EOD,46,46,2.688,0.0,0.092,0.0,2.7800000000000002
1109,R1,SKU_E,66,0,0,109,44,58,EOD,44,44,1.716,0.0,0.088,0.0,1.804
1109,R2,SKU_A,47,0,0,327,107,74,EOD,107,107,1.175,0.0,0.214,0.0,1.389
1109,R2,SKU_B,60,0,0,167,58,0,EOD,58,58,1.7999999999999998,0.0,0.116,0.0,1.916
1109,R2,SKU_C,58,0,0,180,47,42,EOD,47,47,1.566,0.0,0.094,0.0,1.6600000000000001
1109,R2,SKU_D,35,0,0,158,35,28,EOD,35,35,0.98,0.0,0.07,0.0,1.05
1109,R2,SKU_E,22,0,0,206,35,62,EOD,35,35,0.572,0.0,0.07,0.0,0.6419999999999999
1109,R3,SKU_A,454,0,0,771,132,150,EOD,132,132,11.350000000000001,0.0,0.264,0.0,11.614
1109,R3,SKU_B,148,0,0,263,62,31,EOD,62,62,4.4399999999999995,0.0,0.124,0.0,4.563999999999999
1109,R3,SKU_C,390,0,0,335,63,52,EOD,63,63,10.53,0.0,0.126,0.0,10.655999999999999
1109,R3,SKU_D,288,0,0,392,93,73,EOD,93,93,8.064,0.0,0.186,0.0,8.25
1109,R3,SKU_E,121,0,0,290,63,64,EOD,63,63,3.146,0.0,0.126,0.0,3.272
1110,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,109.33798552083493,109.33798552083493
1110,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,154.75552959621268,154.75552959621268
1110,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,73.40544736316266,73.40544736316266
1110,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,123.32805607218063,123.32805607218063
1110,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,134.1729814476091,134.1729814476091
1110,W1,SKU_A,380,0,0,1145,211,163,EOD,0,0,5.7,0.0,13.688,43.40634866745883,62.794348667458834
1110,W1,SKU_B,383,0,0,440,119,21,EOD,0,0,6.893999999999999,0.0,10.714,97.41042267866237,115.01842267866238
1110,W1,SKU_C,334,0,0,652,107,90,EOD,0,0,5.344,0.0,11.749,32.42454591750128,49.51754591750128
1110,W1,SKU_D,198,0,0,546,81,77,EOD,0,0,3.366,0.0,10.567,40.830589034119846,54.763589034119846
1110,W1,SKU_E,98,0,0,572,79,105,EOD,0,0,1.568,0.0,9.474,47.928093702257684,58.970093702257685
1110,W2,SKU_A,659,0,0,1058,132,133,EOD,0,0,9.885,0.0,13.056000000000001,19.59375,42.53475
1110,W2,SKU_B,233,0,0,344,62,44,EOD,0,0,4.194,0.0,10.372,36.8125,51.3785
1110,W2,SKU_C,550,0,0,454,63,58,EOD,0,0,8.8,0.0,11.441,14.02734375,34.26834375
1110,W2,SKU_D,431,0,0,522,93,41,EOD,0,0,7.327000000000001,0.0,10.651,34.51171875,52.48971875
1110,W2,SKU_E,172,0,0,413,63,45,EOD,0,0,2.7520000000000002,0.0,9.378,28.0546875,40.1846875
1110,R1,SKU_A,258,0,0,212,118,186,EOD,118,118,6.45,0.0,0.23600000000000002,0.0,6.686
1110,R1,SKU_B,174,0,0,101,44,91,EOD,44,44,5.22,0.0,0.088,0.0,5.308
1110,R1,SKU_C,216,0,0,115,73,129,EOD,73,73,5.832,0.0,0.146,0.0,5.978
1110,R1,SKU_D,142,0,0,95,52,98,EOD,52,52,3.976,0.0,0.10400000000000001,0.0,4.08
1110,R1,SKU_E,84,0,0,88,47,65,EOD,47,47,2.1839999999999997,0.0,0.094,0.0,2.2779999999999996
1110,R2,SKU_A,61,0,0,326,94,108,EOD,94,94,1.5250000000000001,0.0,0.188,0.0,1.713
1110,R2,SKU_B,85,0,0,154,46,71,EOD,46,46,2.55,0.0,0.092,0.0,2.642
1110,R2,SKU_C,94,0,0,142,49,85,EOD,49,49,2.538,0.0,0.098,0.0,2.6359999999999997
1110,R2,SKU_D,49,0,0,133,46,60,EOD,46,46,1.372,0.0,0.092,0.0,1.4640000000000002
1110,R2,SKU_E,23,0,0,172,68,69,EOD,68,68,0.598,0.0,0.136,0.0,0.734
1110,R3,SKU_A,423,0,0,741,193,162,EOD,193,193,10.575000000000001,0.0,0.386,0.0,10.961
1110,R3,SKU_B,151,0,0,282,40,43,EOD,40,40,4.53,0.0,0.08,0.0,4.61
1110,R3,SKU_C,379,0,0,333,76,65,EOD,76,76,10.233,0.0,0.152,0.0,10.385
1110,R3,SKU_D,246,0,0,416,111,69,EOD,111,111,6.888,0.0,0.222,0.0,7.11
1110,R3,SKU_E,84,0,0,293,97,60,EOD,97,97,2.1839999999999997,0.0,0.194,0.0,2.3779999999999997
1111,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,92.3114559052059,92.3114559052059
1111,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,190.74616355866357,190.74616355866357
1111,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,68.14107116841492,68.14107116841492
1111,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,125.79422530594407,125.79422530594407
1111,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,118.00708406177156,118.00708406177156
1111,W1,SKU_A,350,0,0,1174,212,182,EOD,0,0,5.25,0.0,13.696,40.97036112037033,59.916361120370325
1111,W1,SKU_B,315,0,0,537,90,22,EOD,0,0,5.67,0.0,10.54,70.25304130604104,86.46304130604105
1111,W1,SKU_C,291,0,0,680,122,79,EOD,0,0,4.656,0.0,11.854,35.15253821291105,51.662538212911045
1111,W1,SKU_D,170,0,0,557,98,70,EOD,0,0,2.89,0.0,10.686,47.52564525660182,61.10164525660182
1111,W1,SKU_E,67,0,0,567,115,84,EOD,0,0,1.072,0.0,9.69,68.09841410407577,78.86041410407577
1111,W2,SKU_A,603,0,0,1053,193,137,EOD,0,0,9.045,0.0,13.544,24.78899082568807,47.37799082568807
1111,W2,SKU_B,243,0,0,356,40,50,EOD,0,0,4.374,0.0,10.24,20.550458715596328,35.164458715596325
1111,W2,SKU_C,541,0,0,450,76,67,EOD,0,0,8.656,0.0,11.532,14.642201834862384,34.830201834862386
1111,W2,SKU_D,377,0,0,558,111,57,EOD,0,0,6.409000000000001,0.0,10.777,35.642201834862384,52.828201834862384
1111,W2,SKU_E,134,0,0,417,97,59,EOD,0,0,2.144,0.0,9.582,37.37614678899082,49.10214678899082
1111,R1,SKU_A,201,0,0,222,165,108,EOD,165,165,5.025,0.0,0.33,0.0,5.355
1111,R1,SKU_B,141,0,0,105,73,40,EOD,73,73,4.2299999999999995,0.0,0.146,0.0,4.3759999999999994
1111,R1,SKU_C,174,0,0,133,97,55,EOD,97,97,4.6979999999999995,0.0,0.194,0.0,4.8919999999999995
1111,R1,SKU_D,114,0,0,98,77,49,EOD,77,77,3.192,0.0,0.154,0.0,3.346
1111,R1,SKU_E,59,0,0,91,69,44,EOD,69,69,1.534,0.0,0.138,0.0,1.6720000000000002
1111,R2,SKU_A,52,0,0,291,138,129,EOD,138,138,1.3,0.0,0.276,0.0,1.576
1111,R2,SKU_B,81,0,0,148,56,52,EOD,56,56,2.4299999999999997,0.0,0.112,0.0,2.542
1111,R2,SKU_C,65,0,0,144,76,47,EOD,76,76,1.755,0.0,0.152,0.0,1.9069999999999998
1111,R2,SKU_D,61,0,0,117,50,62,EOD,50,50,1.708,0.0,0.1,0.0,1.808
1111,R2,SKU_E,17,0,0,160,86,80,EOD,86,86,0.442,0.0,0.17200000000000001,0.0,0.614
1111,R3,SKU_A,414,0,0,719,224,215,EOD,224,224,10.350000000000001,0.0,0.448,0.0,10.798000000000002
1111,R3,SKU_B,181,0,0,241,51,81,EOD,51,51,5.43,0.0,0.10200000000000001,0.0,5.532
1111,R3,SKU_C,385,0,0,296,107,113,EOD,107,107,10.395,0.0,0.214,0.0,10.609
1111,R3,SKU_D,220,0,0,413,140,114,EOD,140,140,6.16,0.0,0.28,0.0,6.44
1111,R3,SKU_E,62,0,0,311,101,79,EOD,101,101,1.6119999999999999,0.0,0.202,0.0,1.8139999999999998
1112,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,102.84459674133322,102.84459674133322
1112,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,123.61637698147007,123.61637698147007
1112,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,72.77555335766175,72.77555335766175
1112,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,135.41945865995092,135.41945865995092
1112,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,160.34401425958401,160.34401425958401
1112,W1,SKU_A,239,0,0,1194,303,192,EOD,0,0,3.585,0.0,14.424,42.581089276627196,60.5900892766272
1112,W1,SKU_B,216,0,0,597,129,30,EOD,0,0,3.888,0.0,10.774000000000001,72.0604611498772,86.7224611498772
1112,W1,SKU_C,214,0,0,706,173,96,EOD,0,0,3.424,0.0,12.211,36.29531275051759,51.93031275051759
1112,W1,SKU_D,131,0,0,567,127,88,EOD,0,0,2.2270000000000003,0.0,10.889,43.81064994574297,56.92664994574297
1112,W1,SKU_E,27,0,0,567,155,115,EOD,0,0,0.432,0.0,9.93,67.25248687723506,77.61448687723505
1112,W2,SKU_A,529,0,0,1096,224,150,EOD,0,0,7.935,0.0,13.792,23.99677809101893,45.72377809101893
1112,W2,SKU_B,223,0,0,365,51,31,EOD,0,0,4.013999999999999,0.0,10.306,21.854208618606524,36.17420861860652
1112,W2,SKU_C,486,0,0,474,107,52,EOD,0,0,7.776,0.0,11.749,17.194120016109544,36.71912001610954
1112,W2,SKU_D,310,0,0,596,140,73,EOD,0,0,5.2700000000000005,0.0,10.98,37.49496576721708,53.74496576721708
1112,W2,SKU_E,97,0,0,450,101,64,EOD,0,0,1.552,0.0,9.606,32.45992750704792,43.61792750704792
1112,R1,SKU_A,147,0,0,283,158,104,EOD,158,158,3.6750000000000003,0.0,0.316,0.0,3.991
1112,R1,SKU_B,109,0,0,117,93,61,EOD,93,93,3.27,0.0,0.186,0.0,3.456
1112,R1,SKU_C,146,0,0,170,88,60,EOD,88,88,3.942,0.0,0.176,0.0,4.118
1112,R1,SKU_D,89,0,0,129,71,46,EOD,71,71,2.492,0.0,0.14200000000000002,0.0,2.634
1112,R1,SKU_E,42,0,0,116,61,44,EOD,61,61,1.0919999999999999,0.0,0.122,0.0,1.214
1112,R2,SKU_A,38,0,0,339,104,90,EOD,104,104,0.9500000000000001,0.0,0.20800000000000002,0.0,1.1580000000000001
1112,R2,SKU_B,62,0,0,160,63,44,EOD,63,63,1.8599999999999999,0.0,0.126,0.0,1.9859999999999998
1112,R2,SKU_C,54,0,0,172,59,48,EOD,59,59,1.458,0.0,0.11800000000000001,0.0,1.576
1112,R2,SKU_D,41,0,0,131,56,36,EOD,56,56,1.1480000000000001,0.0,0.112,0.0,1.2600000000000002
1112,R2,SKU_E,8,0,0,189,66,57,EOD,66,66,0.208,0.0,0.132,0.0,0.33999999999999997
1112,R3,SKU_A,454,0,0,701,202,242,EOD,202,202,11.350000000000001,0.0,0.404,0.0,11.754000000000001
1112,R3,SKU_B,216,0,0,199,58,93,EOD,58,58,6.4799999999999995,0.0,0.116,0.0,6.595999999999999
1112,R3,SKU_C,342,0,0,306,140,97,EOD,140,140,9.234,0.0,0.28,0.0,9.514
1112,R3,SKU_D,220,0,0,415,138,138,EOD,138,138,6.16,0.0,0.276,0.0,6.436
1112,R3,SKU_E,63,0,0,312,99,100,EOD,99,99,1.638,0.0,0.198,0.0,1.8359999999999999
1113,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,102.4228677630131,102.4228677630131
1113,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,129.39564752298435,129.39564752298435
1113,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,79.76644081419423,79.76644081419423
1113,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,136.57388241114268,136.57388241114268
1113,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,146.84116148866565,146.84116148866565
1113,W1,SKU_A,235,0,0,1239,262,258,EOD,0,0,3.525,0.0,14.096,37.45886249482491,55.07986249482491
1113,W1,SKU_B,221,0,0,565,156,161,EOD,0,0,3.9779999999999998,0.0,10.936,89.47159205418032,104.38559205418032
1113,W1,SKU_C,265,0,0,681,147,198,EOD,0,0,4.24,0.0,12.029,31.58349906653023,47.85249906653023
1113,W1,SKU_D,147,0,0,551,127,143,EOD,0,0,2.499,0.0,10.889,46.226407430263166,59.614407430263164
1113,W1,SKU_E,27,0,0,595,127,127,EOD,0,0,0.432,0.0,9.762,57.2596389542014,67.4536389542014
1113,W2,SKU_A,489,0,0,1158,202,162,EOD,0,0,7.335,0.0,13.616,20.89113530326594,41.84213530326594
1113,W2,SKU_B,208,0,0,373,58,43,EOD,0,0,3.7439999999999998,0.0,10.348,23.993779160186623,38.085779160186625
1113,W2,SKU_C,411,0,0,516,140,65,EOD,0,0,6.5760000000000005,0.0,11.98,21.718506998444788,40.27450699844479
1113,W2,SKU_D,241,0,0,667,138,69,EOD,0,0,4.097,0.0,10.966,35.68040435458787,50.74340435458787
1113,W2,SKU_E,58,0,0,491,99,60,EOD,0,0,0.928,0.0,9.594,30.716174183514774,41.23817418351477
1113,R1,SKU_A,90,0,0,323,175,118,EOD,175,175,2.25,0.0,0.35000000000000003,0.0,2.6
1113,R1,SKU_B,42,0,0,166,111,44,EOD,111,111,1.26,0.0,0.222,0.0,1.482
1113,R1,SKU_C,108,0,0,185,111,73,EOD,111,111,2.916,0.0,0.222,0.0,3.138
1113,R1,SKU_D,47,0,0,148,94,52,EOD,94,94,1.316,0.0,0.188,0.0,1.504
1113,R1,SKU_E,13,0,0,130,76,47,EOD,76,76,0.33799999999999997,0.0,0.152,0.0,0.49
1113,R2,SKU_A,61,0,0,336,84,107,EOD,84,84,1.5250000000000001,0.0,0.168,0.0,1.693
1113,R2,SKU_B,56,0,0,165,64,58,EOD,64,64,1.68,0.0,0.128,0.0,1.8079999999999998
1113,R2,SKU_C,44,0,0,184,57,47,EOD,57,57,1.188,0.0,0.114,0.0,1.302
1113,R2,SKU_D,37,0,0,152,39,35,EOD,39,39,1.036,0.0,0.078,0.0,1.114
1113,R2,SKU_E,0,22,0,220,65,35,EOD,65,43,0.0,8.8,0.13,0.0,8.930000000000001
1113,R3,SKU_A,339,0,0,751,267,152,EOD,267,267,8.475,0.0,0.534,0.0,9.009
1113,R3,SKU_B,162,0,0,211,100,46,EOD,100,100,4.859999999999999,0.0,0.2,0.0,5.06
1113,R3,SKU_C,218,0,0,386,184,60,EOD,184,184,5.886,0.0,0.368,0.0,6.2540000000000004
1113,R3,SKU_D,136,0,0,482,155,71,EOD,155,155,3.8080000000000003,0.0,0.31,0.0,4.118
1113,R3,SKU_E,17,0,0,360,97,51,EOD,97,97,0.442,0.0,0.194,0.0,0.636
1114,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,90.12166394540827,90.12166394540827
1114,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,153.62515562869686,153.62515562869686
1114,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,85.64355535642741,85.64355535642741
1114,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,133.75829840214027,133.75829840214027
1114,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,131.85132666732724,131.85132666732724
1114,W1,SKU_A,291,0,0,1186,259,315,EOD,0,0,4.365,0.0,14.072,33.47935070831517,51.916350708315164
1114,W1,SKU_B,189,0,0,578,175,143,EOD,0,0,3.4019999999999997,0.0,11.05,93.30289829689778,107.75489829689778
1114,W1,SKU_C,273,0,0,652,168,176,EOD,0,0,4.368,0.0,12.176,32.94123310089099,49.485233100890994
1114,W1,SKU_D,174,0,0,518,133,160,EOD,0,0,2.958,0.0,10.931000000000001,41.97469832880236,55.863698328802364
1114,W1,SKU_E,31,0,0,577,141,145,EOD,0,0,0.496,0.0,9.846,60.30181956509371,70.64381956509371
1114,W2,SKU_A,437,0,0,1145,267,215,EOD,0,0,6.555,0.0,14.136,21.90009250693802,42.59109250693802
1114,W2,SKU_B,189,0,0,350,100,81,EOD,0,0,3.4019999999999997,0.0,10.6,32.80912735121801,46.811127351218005
1114,W2,SKU_C,340,0,0,543,184,113,EOD,0,0,5.44,0.0,12.288,22.638297872340424,40.366297872340425
1114,W2,SKU_D,200,0,0,691,155,114,EOD,0,0,3.4000000000000004,0.0,11.085,31.783842121492444,46.26884212149245
1114,W2,SKU_E,40,0,0,511,97,79,EOD,0,0,0.64,0.0,9.582,23.8686401480111,34.090640148011104
1114,R1,SKU_A,91,0,0,333,164,165,EOD,164,164,2.275,0.0,0.328,0.0,2.6029999999999998
1114,R1,SKU_B,20,0,0,204,95,73,EOD,95,95,0.6,0.0,0.19,0.0,0.79
1114,R1,SKU_C,79,0,0,199,126,97,EOD,126,126,2.133,0.0,0.252,0.0,2.385
1114,R1,SKU_D,33,0,0,165,91,77,EOD,91,91,0.924,0.0,0.182,0.0,1.106
1114,R1,SKU_E,4,0,0,137,78,69,EOD,78,78,0.104,0.0,0.156,0.0,0.26
1114,R2,SKU_A,55,0,0,326,100,94,EOD,100,100,1.375,0.0,0.2,0.0,1.575
1114,R2,SKU_B,32,0,0,183,70,46,EOD,70,70,0.96,0.0,0.14,0.0,1.1
1114,R2,SKU_C,30,0,0,192,63,49,EOD,63,63,0.8099999999999999,0.0,0.126,0.0,0.9359999999999999
1114,R2,SKU_D,28,0,0,145,55,46,EOD,55,55,0.784,0.0,0.11,0.0,0.894
1114,R2,SKU_E,0,24,0,217,70,68,EOD,70,46,0.0,9.600000000000001,0.14,0.0,9.740000000000002
1114,R3,SKU_A,214,0,0,886,257,132,EOD,257,257,5.3500000000000005,0.0,0.514,0.0,5.864000000000001
1114,R3,SKU_B,122,0,0,249,102,62,EOD,102,102,3.6599999999999997,0.0,0.20400000000000001,0.0,3.864
1114,R3,SKU_C,147,0,0,507,134,63,EOD,134,134,3.969,0.0,0.268,0.0,4.237
